.	49.8	53.8	55.8	57.8	69.8	71.8	77.8	83.8	85.8	93.8	103.8	109.8	115.8	119.8	121.8	123.8	125.8	127.8	133.8	135.8	145.8	147.8	155.8	157.8	163.8	171.8	173.8	175.8	179.8	181.8	183.8	187.8	189.8	191.8	193.8	195.8	197.8	199.8	201.8	205.8	209.8	211.8	213.8	215.8	217.8	219.8	221.8	223.8	225.8	227.8	229.8	231.8	239.8	241.8	243.8	245.8	247.8	249.8	251.8	253.8	255.8	257.8	259.8	261.8	263.8	265.8	267.8	269.8	271.8	273.8	275.8	279.8	281.8	283.8	285.8	287.8	289.8	291.8	293.8	295.8	297.8	299.8	301.8	303.8	305.8	307.8	309.8	311.8	313.8	315.8	317.8	319.8	321.8	323.8	325.8	327.8	329.8	331.8	333.8	335.8	337.8	339.8	341.8	343.8	345.8	347.8	349.8	351.8	353.8	355.8	357.8	359.8	361.8	363.8	365.8	367.8	369.8	371.8	373.8	375.8	377.8	379.8	381.8	383.8	385.8	387.8	389.8	391.8	393.8	395.8	397.8	399.8	401.8	403.8	405.8	407.8	409.8	411.8	413.8	415.8	417.8	419.8	421.8	423.8	425.8	427.8	429.8	431.8	433.8	435.8	437.8	439.8	441.8	443.8	445.8	447.8	449.8	451.8	453.8	455.8	457.8	459.8	461.8	463.8	465.8	467.8	469.8	471.8	473.8	475.8	477.8	479.8	481.8	483.8	485.8	487.8	489.8	491.8	493.8	495.8	497.8	499.8	501.8	503.8	505.8	507.8	509.8	511.8	513.8	515.8	517.8	519.8	521.8	523.8	525.8	527.8	529.8	531.8	533.8	535.8	537.8	539.8	541.8	543.8	545.8	547.8	549.8	551.8	553.8	555.8	557.8	559.8	561.8	563.8	565.8	567.8	569.8	571.8	573.8	575.8	577.8	579.8	581.8	583.8	585.8	587.8	589.8	591.8	593.8	595.8	599.8	601.8	603.8	605.8	607.8	609.8	611.8	613.8	615.8	617.8	619.8	621.8	623.8	625.8	627.8	629.8	631.8	633.8	635.8	637.8	639.8	641.8	643.8	645.8	647.8	649.8	653.8	655.8	657.8	659.8	661.8	663.8	665.8	667.8	669.8	671.8	673.8	675.8	677.8	679.8	681.8	683.8	685.8	687.8	689.8	691.8	693.8	695.8	697.8	699.8	701.8	703.8	705.8	707.8	709.8	713.8	715.8	717.8	719.8	721.8	723.8	725.8	727.8	729.8	731.8	733.8	735.8	737.8	739.8	741.8	743.8	745.8	747.8	749.8	751.8	753.8	755.8	757.8	759.8	761.8	763.8	765.8	767.8	769.8	771.8	773.8	775.8	777.8	779.8	781.8	783.8	787.8	789.8	791.8	793.8	795.8	797.8	799.8	801.8	803.8	805.8	807.8	809.8	811.8	815.8	817.8	819.8	821.8	823.8	825.8	827.8	829.8	833.8	835.8	837.8	839.8	841.8	847.8	849.8	851.8	853.8	855.8	857.8	859.8	863.8	865.8	867.8	869.8	871.8	873.8	875.8	877.8	883.8	885.8	887.8	889.8	893.8	895.8	899.8	901.8	903.8	905.8	907.8	909.8	913.8	915.8	917.8	921.8	923.8	925.8	929.8	931.8	933.8	935.8	937.8	939.8	941.8	943.8	945.8	947.8	955.8	957.8	965.8	967.8	969.8	971.8	973.8	975.8	979.8	981.8	983.8	985.8	989.8	991.8	993.8
0C_C1	0	0	0.13	0.303333333333333	0	0.28	0	0.296666666666667	0.37	0	0.14	0	0.116666666666667	0	0.15	0	0	0.543333333333333	0	0	0	0.273333333333333	0	0.113333333333333	0.18	0	0.813333333333333	1.32333333333333	0	0	0	0	0	0	0	0	0	0.17	0	0	0.203333333333333	1.31333333333333	0	0.306666666666667	0.09	0.11	0	0	0	0.496666666666667	0	0	0	3.99333333333333	1.65333333333333	0	0	0	0.16	0.863333333333333	0.806666666666667	0	0	0	0	0.0966666666666667	0	0	0	0	0.183333333333333	0.203333333333333	0	0	0.17	0	0.32	0	0	0.97	0.833333333333333	0	0	0	0	0	0.413333333333333	0	0	0	0	0	0	0	0	0	0.136666666666667	0	0	0	0.196666666666667	0	0	0.095	0	0	0.723333333333333	0	4.71333333333333	0.666666666666667	0	0	0	0	0	0.503333333333333	0	0.106666666666667	0.63	1.29333333333333	0	0	0	0	0	0.123333333333333	0	0	0.226666666666667	0	0	0.343333333333333	0.186666666666667	0	0.166666666666667	0	0	0	0.29	0	0	0.19	0.383333333333333	0	0	0.593333333333333	0.196666666666667	0	0	0	0	0.4	0	0	0.273333333333333	0	0.166666666666667	0.4	0	0	0.095	0	0	0.376666666666667	0.643333333333333	0	0	0.203333333333333	0	0	0	2.25333333333333	0	0	0.44	0.21	0.28	0.095	0.22	0.113333333333333	0	1.01	0	0.393333333333333	0.733333333333333	0	0.153333333333333	0	0.783333333333333	0.1	0	0.143333333333333	0.153333333333333	0.606666666666667	0	0	0.246666666666667	0.2	0.276666666666667	0.203333333333333	0	0	0	1.16666666666667	0	1.38	0.226666666666667	0	0	0.106666666666667	0.115	0.236666666666667	1.21333333333333	0	0.253333333333333	0	0.156666666666667	0	0.105	0	0.113333333333333	0.176666666666667	0.193333333333333	0	0.893333333333333	0	0	0	0	8.27333333333333	0	0.173333333333333	0.296666666666667	0	0	0.113333333333333	0.105	0.095	0	2.37333333333333	0	0	0.38	0.11	0	0.206666666666667	0.14	0	0	0.42	0	0.37	0	0.246666666666667	0.163333333333333	0	0	2.29333333333333	0	0.166666666666667	0	0	0	0.146666666666667	0.1	0	0.94	0	0	0.106666666666667	0	0.39	0.266666666666667	0	0.406666666666667	0.29	0	0	0	1.54	2.11	3.75666666666667	0.095	0.446666666666667	0.173333333333333	4.04	1.11333333333333	0	0	0	0.276666666666667	1.04	0	0.5	0	0.156666666666667	0.83	0	0	0.183333333333333	0.196666666666667	0.29	0.653333333333333	0	0	0	0	0.223333333333333	0	0.353333333333333	0.4	0	0.386666666666667	0	0.136666666666667	0.373333333333333	0	0	0	0.446666666666667	0.566666666666667	0.28	0.386666666666667	0	0.203333333333333	0	0.16	0	0.325	0	0	0	0	0	0.146666666666667	0	0.173333333333333	0	0	0.15	0	0	0.773333333333333	0	0.376666666666667	0	0.16	0.316666666666667	0	0	0	0	0.276666666666667	0	0	0	0	0	0.143333333333333	0	0	0	0	0.0966666666666667	0	0.0966666666666667	0	0	0	0.703333333333333	0	0	0.475	0	0.15	0.116666666666667	0	0	0.103333333333333	0.123333333333333	0	0.19	0	0	0.395	0	0	0.11	0	0	0	0	0.18	0	0	0	0	0	0	0.19	0	0	0	0	0
0C_C2	0	0	0.143333333333333	0.32	0	0.363333333333333	0	0.313333333333333	0.426666666666667	0	0.113333333333333	0	0.12	0	0.136666666666667	0	0	0.623333333333333	0	0	0	0.42	0	0.106666666666667	0.17	0	0.85	1.51666666666667	0	0	0	0	0	0.095	0	0	0	0.173333333333333	0	0	0.18	1.28	0	0.316666666666667	0.115	0.11	0	0	0	0.533333333333333	0	0	0	4.13	1.11666666666667	0	0	0	0.193333333333333	0.853333333333333	0.633333333333333	0	0	0	0	0.095	0	0	0	0	0.216666666666667	0.24	0	0	0.116666666666667	0.17	0.15	0	0	0.983333333333333	1.06333333333333	0	0	0	0	0	0.406666666666667	0	0	0	0	0	0	0	0.135	0	0.11	0	0	0	0.19	0	0.0966666666666667	0	0	0	0.726666666666667	0	4.16333333333333	0.486666666666667	0	0.095	0	0	0	0.643333333333333	0	0.1	0.546666666666667	1.08	0	0	0	0	0	0.14	0	0	0.283333333333333	0	0	0.25	0	0	0.25	0	0	0	0.233333333333333	0	0	0.233333333333333	0.376666666666667	0	0	0.41	0.15	0	0	0	0	0.326666666666667	0	0	0.15	0	0.16	0.34	0	0	0	0	0	0.113333333333333	0.61	0	0	0.176666666666667	0.113333333333333	0	0.09	1.84	0	0	0.346666666666667	0.163333333333333	0.293333333333333	0.103333333333333	0.206666666666667	0.16	0	0.846666666666667	0	0.26	0.493333333333333	0	0.133333333333333	0	0.72	0.095	0	0.136666666666667	0.13	0.496666666666667	0	0	0.15	0.116666666666667	0.24	0.156666666666667	0	0	0	0.87	0	1.04	0	0	0	0.113333333333333	0.14	0.155	0.97	0.103333333333333	0.323333333333333	0	0.16	0	0	0	0.1	0.16	0.156666666666667	0	0.686666666666667	0	0	0	0	7.95333333333333	0	0	0.323333333333333	0	0.143333333333333	0.09	0.2	0	0	2.18	0	0	0.336666666666667	0	0	0.0966666666666667	0	0	0	0.346666666666667	0	0.37	0	0.183333333333333	0.196666666666667	0	0	2.82	0	0.143333333333333	0	0	0	0	0.12	0	1.21333333333333	0	0	0.123333333333333	0	0.363333333333333	0.533333333333333	0	0.766666666666667	0.38	0	0	0	1.22	2.73333333333333	6.63	0	0.36	0.283333333333333	4.95333333333333	1.57333333333333	0	0	0	0.283333333333333	1.44666666666667	0	0.4	0	0.18	1.26333333333333	0	0	0.14	0.266666666666667	0.265	0.726666666666667	0	0	0	0	0	0.265	0.24	0.266666666666667	0	0.513333333333333	0	0.1	0.29	0	0	0	0.436666666666667	1.27666666666667	0.1	0.27	0	0.36	0	0.095	0	0.12	0.243333333333333	0	0	0	0	0.133333333333333	0	0.11	0	0	0	0	0	0.67	0	0.313333333333333	0	0.13	0.256666666666667	0	0	0	0	0.136666666666667	0	0	0	0	0	0	0	0	0	0	0.103333333333333	0	0	0	0	0	1.02	0	0	0.285	0.146666666666667	0.11	0.11	0	0	0.14	0	0.116666666666667	0	0.156666666666667	0	0.283333333333333	0	0	0.1	0	0	0	0	0.155	0	0	0	0	0	0	0.11	0	0	0	0	0
0C_neg	0	0	0	0	0	0	0	0	4.355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.615	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0C_pos	0.51	0	0	0	0	0	0	0	0	0.105	0	0.14	0	0	0.12	0	0	0	0	0	0	0	0.11	0	0	0	0	0.265	0	0	0.14	0	0	0	0	1.015	0.09	0	0	0	0	0	0.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215	0	0	0.91	3.535	0	0	0	0	0	0	0	0	0	0	0	0.355	0.72	0	0	0	0	0	0	0	1.865	0	0.32	0	0.575	4.39	0	0	0.21	0	0	1.08	0	0	0.625	0	1.685	3.815	0	0	0	0.535	0	0.415	0	0	0	0	0	0	0	3.895	0.765	0	0	0	0	5.775	0	0	0	0	0.18	0	0	0	0	0.13	0	0	0	0	0	0.4	0	0	0	0	0	0	0.145	0	0	0.17	0	0.35	0	0	0	0.655	0.195	6.78	0	0.28	0.165	0	0.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285	0	0	0	0	3.43	0.485	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	1.405	0	0	0.99	0.095	0	0	0	0	0.22	0	0	0.185	1.025	0	0	0	0	0.245	0	0	0	0.29	1.155	0	0	0.225	0.155	0	0.135	0	0	1.12	0	0.785	0.185	0	0	0	0	0	0.095	0	1.075	0	0	0	0	0	0.585	0	0	0.16	0	0	0	0	0	0	0.11	0	0	0	0	0	0.43	0	0	0	0.37	0	0	0	0	0	0.41	0.885	0	1.53	1.69	0.275	0	0	1.3	0	1.6	0	0	0	0	0	0	0	0.095	0	0	0	0	0	3.295	0	0	0	0	1.07	0	0	0	0	0	0	0.13	0	0	0.19	0	0	0	0	0	0	1.65	0	0	0.15	0	0	0	0	0	0	0	0.445	0	0.29	0	0	0	0	0	0	0	0.25	0.64	0	0	0	0	0	0	0	0	0	2.785	0	0	0	0	6.115	0	0	0.735	0	0	0	0	0	0	0	0	0	0	0.105	0	0.415	0	2.245	0	0	0.145	0	0	0	0.99	0	0	1.075	0	0	0	0	0.135	1.225	0	0	0	0	0	0
0C_S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133333333333333	0	0	0	0	0	0.126666666666667	0.13	0	0	0	0	0	0	0	0.393333333333333	0	0	0.536666666666667	0.286666666666667	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	2.71333333333333	0.39	0	0	0	0	1.82666666666667	0	0	0	0.433333333333333	0.236666666666667	1.83666666666667	0.276666666666667	0	0.28	0	0.283333333333333	0.57	0	0	0.115	0.146666666666667	1.10333333333333	0	0	0.166666666666667	0	0	0.213333333333333	0	0	0	0	0	0	0	0.48	0.436666666666667	0	1.88333333333333	1.35	0	0.613333333333333	2.19	0	3.16666666666667	0	0.58	0	0.62	0	1.46666666666667	0	1.38	0.466666666666667	0.373333333333333	0.123333333333333	0.14	0.176666666666667	1.75666666666667	0.226666666666667	0	1.41333333333333	0	4.04666666666667	0.306666666666667	0	0	0	0.42	0.213333333333333	0	0.4	0	0.173333333333333	0	0	0	1.31666666666667	0	0.106666666666667	0.62	0.46	0	0.153333333333333	0.115	0.11	0	0.136666666666667	0.47	0	6.78666666666667	3.775	0	0	0	0.46	0.61	0.793333333333333	0.836666666666667	0.766666666666667	0.763333333333333	1.31	0	0	2.04333333333333	0	0	0.516666666666667	0	0	0.106666666666667	0	0.29	0	0	0	0.176666666666667	0	0	0.943333333333333	0	0	0	0	0	0.503333333333333	0	0	0.416666666666667	0	0.15	0	0	1.34333333333333	0.71	0.873333333333333	0.16	0.196666666666667	0	0	0.536666666666667	0	0.12	0	2.47333333333333	0	0.353333333333333	0.14	0	0	0	0.12	0.293333333333333	0	0.13	0.1	0.3	0.52	0	0.216666666666667	0	6.93333333333333	0	0	0	0	2.54	0.126666666666667	0	0.82	1.76333333333333	0.283333333333333	0.0966666666666667	0	0.566666666666667	2.15333333333333	0.236666666666667	0	0	0.11	0	0.5	0.213333333333333	0	0.19	0	0	0	0	0	0	0	0.13	0	0.293333333333333	0.216666666666667	0	0	0	0	0.16	0	0	0	0.24	0.196666666666667	0	0	0.163333333333333	0.37	0	0.21	0.173333333333333	0	0	0	0.095	0	0	0.386666666666667	0.106666666666667	0	0	0.126666666666667	0	0	0.16	0	0	0	0	0	0.333333333333333	0	0	0	0	0.14	0	0	0.226666666666667	0	0	0	0.393333333333333	0	0.246666666666667	0	0	0	0	0	0	0	0	0.37	0	0	0	0.113333333333333	0	0.236666666666667	0	0	0	0.136666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0.4	0	0	0.0933333333333333	0	0	0	0	0	0	0	0	0	0	0
0C_S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0966666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0.156666666666667	0	0	0	0	0	0.136666666666667	0.19	0	0	0	0	0	0	0	0.256666666666667	0	0	0.586666666666667	0.256666666666667	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366666666666667	0	2.67666666666667	0.316666666666667	0	0	0	0	1.49	0	0	0	0.533333333333333	0.206666666666667	1.25	0.15	0	0.213333333333333	0	0.253333333333333	0.41	0	0	0.105	0.14	0.923333333333333	0	0	0.16	0	0	0.166666666666667	0	0	0	0	0	0	0	0.393333333333333	0.27	0	1.67666666666667	1.12666666666667	0	0.943333333333333	2.29333333333333	0	2.78	0	0.52	0	0.526666666666667	0	1.60666666666667	0	2.15333333333333	0.476666666666667	0.226666666666667	0.163333333333333	0.253333333333333	0.243333333333333	1.15666666666667	0	0	1.54666666666667	0	2.09333333333333	0.136666666666667	0	0	0	0.82	0.373333333333333	0	0.45	0	0.206666666666667	0	0.0966666666666667	0	2.20333333333333	0	0	0.52	0.623333333333333	0	0.183333333333333	0	0	0	0.11	0.386666666666667	0	8.83666666666667	0	0	0	0	0.51	0.24	1.23666666666667	1.46	0.576666666666667	0.446666666666667	1.86	0	0	2.91666666666667	0	0	0.603333333333333	0	0	0.166666666666667	0	0.46	0	0	0	0.14	0	0	0.336666666666667	0	0	0	0	0	0.723333333333333	0	0	0.51	0	0.12	0	0	1.93	1	0.67	0.105	0.146666666666667	0	0.11	0.62	0	0.276666666666667	0	3.92333333333333	0	0.386666666666667	0.173333333333333	0	0	0.226666666666667	0.14	0.346666666666667	0	0.163333333333333	0	0.385	0.615	0	0.193333333333333	0	8.20333333333333	0	0	0	0	2.26333333333333	0	0	0.63	1.60333333333333	0.513333333333333	0	0	0.49	2.13666666666667	0	0.203333333333333	0	0.1	0	0.63	0.236666666666667	0	0.216666666666667	0	0	0	0	0	0	0	0	0	0.353333333333333	0.26	0.0933333333333333	0	0	0	0.123333333333333	0	0	0	0.24	0.166666666666667	0	0.183333333333333	0.273333333333333	0.203333333333333	0	0.173333333333333	0.13	0	0.13	0	0	0	0	0.316666666666667	0.11	0	0	0	0	0	0.143333333333333	0	0	0	0	0	0.35	0	0	0	0	0.106666666666667	0	0	0.095	0	0	0	0.36	0	0.206666666666667	0	0	0	0	0	0	0	0	0.273333333333333	0	0	0	0	0	0.195	0	0	0	0.106666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253333333333333	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
18C_C1	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103333333333333	0	0	0	0.103333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0.11	0	0	0	0	0.21	0.17	0.17	0	0.196666666666667	0	0	0	0	0	0	0	0	0	0.295	0.183333333333333	0	0.35	0.96	0	0	0	0.19	0	0	0	0	0	0	0	1.33666666666667	0	0	0	0.19	0	0.11	0	0	0	0	0	0	0	0.11	0.316666666666667	0	0.18	0.563333333333333	0	0.173333333333333	0.313333333333333	0	4.13333333333333	0.136666666666667	0	0	0.56	0.226666666666667	1.86333333333333	0	12.02	0	2.08	3.62	0	0.136666666666667	0.446666666666667	0.126666666666667	0	0	0	0.206666666666667	0	0	0	0	0	0	0.18	0.416666666666667	0	0.483333333333333	0	0	0	0	0	0	0	0.373333333333333	0	0	0	0.34	0	0.11	0	0	0	0.26	0	0	0	1.08	0	3.24	0.22	0	0.233333333333333	0.65	0	0	0	0.44	0	0	0	0.09	0	0	0	0	0	0.146666666666667	0.106666666666667	0	0.11	0.82	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	1.24	0.095	0	0	0	0.546666666666667	0.103333333333333	0.113333333333333	0	0.12	0	0.12	0	0.53	0	0	0.28	0	0	0	0	0	0	1.13666666666667	0	0	0.095	1.155	2.30333333333333	0	0	0.456666666666667	0	0.125	0	0	0	0	0.786666666666667	0.813333333333333	0	0.133333333333333	0	0	0	0	0.216666666666667	0	1.12666666666667	0	0.473333333333333	0	0.17	0	0	0	0.363333333333333	0	0	0.21	0	0.146666666666667	0.27	0	0	0.326666666666667	0	5.48666666666667	0	0.106666666666667	0	0	0.326666666666667	0.15	0.576666666666667	0	0	1.72333333333333	0	0.206666666666667	0.886666666666667	0	2.95333333333333	0.443333333333333	1.32333333333333	0	2.98333333333333	0	0	0	0	0.72	0	0	0.74	0	0	0	0	0.6	0	0.283333333333333	0.146666666666667	0	0	0	0	0.106666666666667	0	0	0	0.12	0.166666666666667	0	0	0	0	0	0	1.22	1.21333333333333	0	0	0.153333333333333	0	0.15	0	0	0	0.763333333333333	0.736666666666667	0.896666666666667	0	0	0	0	0	0	0.313333333333333	0	1.44666666666667	0.12	0	0.163333333333333	1.29	0	0.17	0	0	0	0.293333333333333	0	0	0	0	0	0	0	0	0	0.206666666666667	0	0	0	0	0	0.33	0	0.816666666666667	0	0	0	0	0	0	7.81	0	0	0.663333333333333	0	0	0	0	0.78	0	0	0	0.0966666666666667	0.103333333333333	0	0.0966666666666667	0	0	0	0	0	0	0	0.583333333333333	0	0	0.883333333333333	0	0
18C_C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116666666666667	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0.106666666666667	0	0	0	0	0.14	0	0	0	0	0	0	0.103333333333333	0	0	0	0	0.22	0.196666666666667	0.273333333333333	0	0.196666666666667	0	0	0	0	0	0	0	0	0.296666666666667	0	0.213333333333333	0	0.336666666666667	1.09	0	0	0.205	0	0	0	0	0	0	0	0	1.35666666666667	0	0	0	0.323333333333333	0	0.133333333333333	0.095	0	0	0	0.095	0	0	0.09	0.286666666666667	0	0.17	0.57	0	0.163333333333333	0.306666666666667	0	4.32666666666667	0.16	0	0.745	0	0.256666666666667	1.84	0	12.55	0	2.16	3.44666666666667	0	0.136666666666667	0.426666666666667	0.116666666666667	0	0	0	0.15	0	0.115	0	0	0	0	0.12	0.376666666666667	0	0.516666666666667	0	0	0	0	0	0	0	0	0.48	0	0	0.373333333333333	0	0.115	0	0	0.123333333333333	0.273333333333333	0	0	0	1.12	0	3.43666666666667	0	0	0.233333333333333	0.586666666666667	0	0	0	0.43	0	0	0	0	0	0	0	0	0	0.143333333333333	0.103333333333333	0	0	0.823333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0	1.19666666666667	0.0933333333333333	0	0	0	0.473333333333333	0.133333333333333	0	0	0.103333333333333	0	0.1	0	0.553333333333333	0	0	0.276666666666667	0	0	0	0.116666666666667	0	0	1.06666666666667	0	0	0.09	0	2.94333333333333	0	0	0.416666666666667	0	0.113333333333333	0	0	0	0	0.733333333333333	0.753333333333333	0	0	0	0	0	0	0.196666666666667	0	1.17666666666667	0	0.443333333333333	0	0	0.13	0	0	0.29	0	0	0.186666666666667	0	0	0.31	0	0	0.276666666666667	0	5.34333333333333	0	0	0	0	0.253333333333333	0.19	0.566666666666667	0	0	1.68333333333333	0	0.206666666666667	0.833333333333333	0	0	2.36666666666667	1.29	0	2.85333333333333	0	0	0	0	0.68	0	0	0.693333333333333	0	0	0	0	0.396666666666667	0.23	0.256666666666667	0.123333333333333	0	0	0	0	0.106666666666667	0	0	0	0.126666666666667	0.173333333333333	0	0	0	0	0	0	1.21333333333333	1.15	0	0	0.156666666666667	0	0.126666666666667	0	0	0	0.786666666666667	0.686666666666667	0.92	0	0	0	0	0	0	0.27	0	1.57666666666667	0.133333333333333	0	0.173333333333333	1.45	0	0.15	0.103333333333333	0	0	0.286666666666667	0	0	0	0	0	0	0	0	0	0.183333333333333	0	0	0	0	0	0.326666666666667	0	0.79	0	0	0	0	0	0	7.59666666666667	0	0	0.9	0	0	0	0	0.63	0	0	0	0.1	0.106666666666667	0	0.095	0	0	0	0	0	0	0	0.52	0	0	0.653333333333333	0	0
18C_neg	0.115	0	0	0	0	0	0	0	0	0	0	0.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0.115	0	0	0	0	0.79	0	0	0	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.7	3.04	0	0	0	0	0	0	0	0	0	0	0	0.325	0.665	0	0	0	0	0	0	0	1.815	0	0.295	0	0.59	4.49	0	0	0.19	0	0	0.955	0	0	0.65	0	1.745	4.07	0	0	0	0.565	0	0.31	0	0	0	0	0	0	0	3.98	0.66	0	0	0	0	5.755	0	0	0	0	0.145	0	0	0	0	0.205	0	0	0	0	0.145	0.325	0	0	0	0	0	0	0	0	0	0.175	0	0.385	0	0	0.11	0.525	0.18	7.47	0	0.26	0.11	0	0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115	0	0	0	0	3.485	0.415	0	0	0	1.495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.435	0	0	1.08	0	0	0	0	0	0.145	0	0	0.19	1.065	0	0	0	0	0.35	0	0	0	0.325	1.12	0	0	0.2	0.155	0	0.13	0	0	0.99	0	0.79	0.175	0	0	0	0	0	0.095	0	1.06	0	0	0	0	0	0.555	0	0	0.145	0	0	0	0	0	0	0.1	0	0	0	0	0	0.39	0	0	0	0.325	0	0	0	0	0	0.36	0.825	0	1.655	1.435	0.31	0	0	1.33	0	1.525	0	0	0	0	0	0	0	0	0	0	0	0	0	3.285	0	0	0	0	1.005	0	0	0	0	0	0	0.13	0	0	0.18	0	0	0	0	0	0	1.83	0	0	0.14	0	0	0	0	0.7	0	0	0.49	0	0.3	0	0	0	0	0	0	0	0.265	0.655	0	0	0	0	0	0	0	0	0	2.755	0	0	0	0	6.945	0	0	0.87	0	0	0	0	0	0	0	0	0	0	0.115	0	0.45	0	2.565	0	0	0.18	0	0	0	1	0	0	1.07	0	0	0	0	0.13	1.205	0	0	0	0	0	0
